# gnuplot data for packet timing
# ts	local_ts	difference
1383087074142	1383087074460	318
1383087074152	1383087074470	318
1383087074162	1383087074479	317
1383087074172	1383087074489	317
1383087074182	1383087074499	317
1383087074192	1383087074510	318
1383087074202	1383087074519	317
1383087074211	1383087074529	318
1383087074222	1383087074539	317
1383087074232	1383087074549	317
1383087074242	1383087074559	317
1383087074252	1383087074569	317
1383087074262	1383087074580	318
1383087074272	1383087074589	317
1383087074282	1383087074599	317
1383087074292	1383087074610	318
1383087074302	1383087074620	318
1383087074312	1383087074629	317
1383087074322	1383087074639	317
1383087074332	1383087074649	317
1383087074342	1383087074659	317
1383087074352	1383087074669	317
1383087074362	1383087074680	318
1383087074372	1383087074690	318
1383087074382	1383087074699	317
1383087074392	1383087074710	318
1383087074402	1383087074719	317
1383087074412	1383087074729	317
1383087074422	1383087074739	317
1383087074432	1383087074750	318
1383087074442	1383087074759	317
