# gnuplot data for packet timing
# ts	local_ts	difference
1383087069753	1383087069441	312
1383087069763	1383087069451	312
1383087069773	1383087069461	312
1383087069783	1383087069471	312
1383087069793	1383087069481	312
1383087069803	1383087069491	312
1383087069813	1383087069501	312
1383087069823	1383087069511	312
1383087069833	1383087069521	312
1383087069843	1383087069531	312
1383087069853	1383087069541	312
1383087069863	1383087069551	312
1383087069873	1383087069561	312
1383087069883	1383087069571	312
1383087069893	1383087069581	312
1383087069903	1383087069591	312
1383087069913	1383087069601	312
1383087069923	1383087069611	312
1383087069933	1383087069621	312
1383087069943	1383087069631	312
1383087069953	1383087069641	312
1383087069963	1383087069651	312
1383087069973	1383087069661	312
1383087069983	1383087069671	312
1383087069993	1383087069681	312
1383087070003	1383087069691	312
1383087070013	1383087069701	312
1383087070023	1383087069711	312
1383087070033	1383087069721	312
1383087070043	1383087069731	312
1383087070053	1383087069741	312
1383087070063	1383087069751	312
1383087070073	1383087069880	193
1383087070083	1383087069880	203
1383087070093	1383087069884	209
1383087070103	1383087069885	218
1383087070113	1383087069888	225
1383087070123	1383087069890	233
1383087070133	1383087069894	239
1383087070143	1383087069894	249
1383087070153	1383087069897	256
1383087070163	1383087069901	262
1383087070173	1383087069902	271
1383087070183	1383087069904	279
1383087070193	1383087069908	285
1383087070203	1383087069909	294
1383087070213	1383087069911	302
1383087070223	1383087069914	309
1383087070233	1383087069921	312
1383087070243	1383087070051	192
1383087070253	1383087070051	202
1383087070263	1383087070092	171
1383087070273	1383087070093	180
1383087070283	1383087070220	63
1383087070293	1383087070223	70
1383087070303	1383087070224	79
1383087070313	1383087070228	85
1383087070323	1383087070229	94
1383087070333	1383087070232	101
1383087070343	1383087070236	107
1383087070353	1383087070236	117
1383087070363	1383087070239	124
1383087070373	1383087070243	130
1383087070383	1383087070244	139
1383087070393	1383087070247	146
1383087070403	1383087070250	153
1383087070413	1383087070251	162
1383087070423	1383087070254	169
1383087070433	1383087070257	176
1383087070443	1383087070258	185
1383087070453	1383087070260	193
1383087070463	1383087070264	199
1383087070473	1383087070265	208
1383087070483	1383087070368	115
1383087070493	1383087070369	124
1383087070503	1383087070371	132
1383087070513	1383087070372	141
1383087070523	1383087070375	148
1383087070533	1383087070376	157
1383087070543	1383087070380	163
1383087070553	1383087070381	172
1383087070563	1383087070384	179
1383087070573	1383087070385	188
1383087070583	1383087070388	195
1383087070593	1383087070389	204
1383087070603	1383087070391	212
1383087070613	1383087070392	221
1383087070623	1383087070394	229
1383087070633	1383087070395	238
1383087070643	1383087070397	246
1383087070653	1383087070398	255
1383087070663	1383087070401	262
1383087070673	1383087070402	271
1383087070683	1383087070405	278
1383087070693	1383087070405	288
1383087070703	1383087070408	295
1383087070713	1383087070409	304
1383087070723	1383087070529	194
1383087070733	1383087070531	202
1383087070743	1383087070532	211
1383087070753	1383087070535	218
1383087070763	1383087070536	227
1383087070773	1383087070538	235
1383087070783	1383087070539	244
1383087070793	1383087070541	252
1383087070803	1383087070542	261
1383087070813	1383087070561	252
1383087070823	1383087070562	261
1383087070833	1383087070564	269
1383087070843	1383087070565	278
1383087070853	1383087070568	285
1383087070863	1383087070569	294
1383087070873	1383087070572	301
1383087070883	1383087070573	310
1383087070893	1383087070692	201
1383087070903	1383087070694	209
1383087070913	1383087070696	217
1383087070923	1383087070698	225
1383087070933	1383087070699	234
1383087070943	1383087070701	242
1383087070953	1383087070703	250
1383087070963	1383087070705	258
1383087070973	1383087070706	267
1383087070983	1383087070710	273
1383087070993	1383087070710	283
1383087071003	1383087070713	290
1383087071013	1383087070714	299
1383087071023	1383087070716	307
1383087071033	1383087070721	312
1383087071043	1383087070731	312
1383087071053	1383087070791	262
1383087071063	1383087070792	271
1383087071073	1383087070796	277
1383087071083	1383087070797	286
1383087071093	1383087070800	293
1383087071103	1383087070804	299
1383087071113	1383087070804	309
1383087071123	1383087070811	312
1383087071133	1383087070821	312
1383087071143	1383087070831	312
1383087071153	1383087070955	198
1383087071163	1383087070956	207
1383087071173	1383087070959	214
1383087071183	1383087070960	223
1383087071193	1383087070964	229
1383087071203	1383087070965	238
1383087071213	1383087070967	246
1383087071223	1383087070970	253
1383087071233	1383087070970	263
1383087071243	1383087070973	270
1383087071253	1383087070977	276
1383087071263	1383087070978	285
1383087071273	1383087070980	293
1383087071283	1383087070983	300
1383087071293	1383087070984	309
1383087071303	1383087070991	312
1383087071313	1383087071118	195
1383087071323	1383087071118	205
1383087071333	1383087071122	211
1383087071343	1383087071123	220
1383087071353	1383087071127	226
1383087071363	1383087071127	236
1383087071373	1383087071131	242
1383087071383	1383087071131	252
1383087071393	1383087071134	259
1383087071403	1383087071137	266
1383087071413	1383087071138	275
1383087071423	1383087071140	283
1383087071433	1383087071143	290
1383087071443	1383087071144	299
1383087071453	1383087071146	307
1383087071463	1383087071151	312
1383087071473	1383087071161	312
1383087071483	1383087071281	202
1383087071493	1383087071282	211
1383087071503	1383087071286	217
1383087071513	1383087071287	226
1383087071523	1383087071291	232
1383087071533	1383087071291	242
1383087071543	1383087071297	246
1383087071553	1383087071297	256
1383087071563	1383087071300	263
1383087071573	1383087071301	272
1383087071583	1383087071305	278
1383087071593	1383087071305	288
1383087071603	1383087071308	295
1383087071613	1383087071311	302
1383087071623	1383087071312	311
1383087071633	1383087071321	312
1383087071643	1383087071405	238
1383087071653	1383087071406	247
1383087071663	1383087071409	254
1383087071673	1383087071413	260
1383087071683	1383087071414	269
1383087071693	1383087071416	277
1383087071703	1383087071420	283
1383087071713	1383087071420	293
1383087071723	1383087071423	300
1383087071733	1383087071427	306
1383087071743	1383087071431	312
1383087071753	1383087071441	312
1383087071763	1383087071569	194
1383087071773	1383087071569	204
1383087071783	1383087071573	210
1383087071793	1383087071574	219
1383087071803	1383087071577	226
1383087071813	1383087071578	235
1383087071823	1383087071582	241
1383087071833	1383087071582	251
1383087071843	1383087071585	258
1383087071853	1383087071588	265
1383087071863	1383087071589	274
1383087071873	1383087071591	282
1383087071883	1383087071595	288
1383087071893	1383087071596	297
1383087071903	1383087071598	305
1383087071913	1383087071601	312
1383087071923	1383087071611	312
1383087071933	1383087071733	200
1383087071943	1383087071734	209
1383087071953	1383087071736	217
1383087071963	1383087071740	223
1383087071973	1383087071741	232
1383087071983	1383087071743	240
1383087071993	1383087071747	246
1383087072003	1383087071747	256
1383087072013	1383087071750	263
1383087072023	1383087071754	269
1383087072033	1383087071754	279
1383087072043	1383087071757	286
1383087072053	1383087071761	292
1383087072063	1383087071762	301
1383087072073	1383087071896	177
1383087072083	1383087071897	186
1383087072093	1383087071900	193
1383087072103	1383087071904	199
1383087072113	1383087071905	208
1383087072123	1383087071907	216
1383087072133	1383087071910	223
1383087072143	1383087071911	232
1383087072153	1383087071913	240
1383087072163	1383087071917	246
1383087072173	1383087071918	255
1383087072183	1383087071920	263
1383087072193	1383087071924	269
1383087072203	1383087071924	279
1383087072213	1383087071927	286
1383087072223	1383087071930	293
1383087072233	1383087071931	302
1383087072243	1383087071934	309
1383087072253	1383087072059	194
1383087072263	1383087072059	204
1383087072273	1383087072063	210
1383087072283	1383087072064	219
1383087072293	1383087072067	226
1383087072303	1383087072068	235
1383087072313	1383087072072	241
1383087072323	1383087072073	250
1383087072333	1383087072075	258
1383087072343	1383087072079	264
1383087072353	1383087072080	273
1383087072363	1383087072082	281
1383087072373	1383087072085	288
1383087072383	1383087072086	297
1383087072393	1383087072089	304
1383087072403	1383087072092	311
1383087072413	1383087072101	312
1383087072423	1383087072224	199
1383087072433	1383087072224	209
1383087072443	1383087072228	215
1383087072453	1383087072229	224
1383087072463	1383087072232	231
1383087072473	1383087072235	238
1383087072483	1383087072235	248
1383087072493	1383087072238	255
1383087072503	1383087072241	262
1383087072513	1383087072242	271
1383087072523	1383087072244	279
1383087072533	1383087072248	285
1383087072543	1383087072249	294
1383087072553	1383087072251	302
1383087072563	1383087072255	308
1383087072573	1383087072261	312
1383087072583	1383087072386	197
1383087072593	1383087072386	207
1383087072603	1383087072428	175
1383087072613	1383087072429	184
1383087072623	1383087072431	192
1383087072633	1383087072435	198
1383087072643	1383087072436	207
1383087072653	1383087072438	215
1383087072663	1383087072445	218
1383087072673	1383087072446	227
1383087072683	1383087072448	235
1383087072693	1383087072452	241
1383087072703	1383087072452	251
1383087072713	1383087072455	258
1383087072723	1383087072459	264
1383087072733	1383087072460	273
1383087072743	1383087072462	281
1383087072753	1383087072466	287
1383087072763	1383087072466	297
1383087072773	1383087072470	303
1383087072783	1383087072473	310
1383087072793	1383087072482	311
1383087072803	1383087072491	312
1383087072813	1383087072501	312
1383087072823	1383087072512	311
1383087072833	1383087072521	312
1383087072843	1383087072531	312
1383087072853	1383087072542	311
1383087072863	1383087072552	311
1383087072873	1383087072561	312
1383087072883	1383087072572	311
1383087072893	1383087072581	312
1383087072903	1383087072591	312
1383087072913	1383087072602	311
1383087072923	1383087072611	312
1383087072933	1383087072621	312
1383087072943	1383087072631	312
1383087072953	1383087072656	297
1383087072963	1383087072656	307
1383087072973	1383087072661	312
1383087072983	1383087072671	312
1383087072993	1383087072681	312
1383087073003	1383087072691	312
1383087073013	1383087072702	311
1383087073023	1383087072711	312
1383087073033	1383087072721	312
1383087073043	1383087072732	311
1383087073053	1383087072742	311
1383087073063	1383087072752	311
1383087073073	1383087072761	312
1383087073083	1383087072771	312
1383087073093	1383087072781	312
1383087073103	1383087072791	312
1383087073113	1383087072801	312
1383087073123	1383087072811	312
1383087073133	1383087072821	312
1383087073143	1383087072831	312
1383087073153	1383087072841	312
1383087073163	1383087072851	312
1383087073173	1383087072862	311
1383087073183	1383087072871	312
1383087073193	1383087072881	312
1383087073203	1383087072891	312
1383087073213	1383087072901	312
1383087073223	1383087072911	312
1383087073233	1383087072921	312
1383087073243	1383087072931	312
1383087073253	1383087072941	312
1383087073263	1383087072952	311
1383087073273	1383087072962	311
1383087073283	1383087072971	312
1383087073293	1383087072981	312
1383087073303	1383087072991	312
1383087073313	1383087073001	312
1383087073323	1383087073011	312
1383087073333	1383087073021	312
1383087073343	1383087073031	312
1383087073353	1383087073041	312
1383087073363	1383087073051	312
1383087073373	1383087073061	312
1383087073383	1383087073071	312
1383087073393	1383087073081	312
1383087073403	1383087073091	312
1383087073413	1383087073120	293
1383087073423	1383087073120	303
1383087073433	1383087073124	309
1383087073443	1383087073132	311
1383087073453	1383087073141	312
1383087073463	1383087073151	312
1383087073473	1383087073161	312
1383087073483	1383087073171	312
1383087073493	1383087073181	312
1383087073503	1383087073191	312
1383087073513	1383087073201	312
1383087073523	1383087073211	312
1383087073533	1383087073221	312
1383087073543	1383087073231	312
1383087073553	1383087073241	312
1383087073563	1383087073251	312
1383087073573	1383087073263	310
1383087073583	1383087073271	312
1383087073593	1383087073281	312
1383087073603	1383087073292	311
1383087073613	1383087073302	311
1383087073623	1383087073311	312
1383087073633	1383087073321	312
1383087073643	1383087073331	312
1383087073653	1383087073341	312
1383087073663	1383087073352	311
1383087073673	1383087073361	312
1383087073683	1383087073372	311
1383087073693	1383087073382	311
1383087073703	1383087073392	311
1383087073713	1383087073401	312
1383087073723	1383087073411	312
1383087073733	1383087073421	312
1383087073743	1383087073431	312
1383087073753	1383087073441	312
1383087073763	1383087073452	311
1383087073773	1383087073461	312
1383087073783	1383087073472	311
1383087073793	1383087073481	312
1383087073803	1383087073491	312
1383087073813	1383087073501	312
1383087073823	1383087073511	312
1383087073833	1383087073521	312
1383087073843	1383087073531	312
1383087073853	1383087073541	312
1383087073863	1383087073551	312
1383087073873	1383087073561	312
1383087073883	1383087073571	312
1383087073893	1383087073581	312
1383087073903	1383087073591	312
1383087073913	1383087073601	312
1383087073923	1383087073611	312
1383087073933	1383087073621	312
1383087073943	1383087073632	311
1383087073953	1383087073641	312
1383087073963	1383087073651	312
1383087073973	1383087073661	312
1383087073983	1383087073671	312
1383087073993	1383087073681	312
1383087074003	1383087073691	312
1383087074013	1383087073701	312
1383087074023	1383087073711	312
1383087074033	1383087073721	312
1383087074043	1383087073731	312
1383087074053	1383087073741	312
1383087074063	1383087073752	311
1383087074073	1383087073761	312
1383087074083	1383087073771	312
1383087074093	1383087073781	312
1383087074103	1383087073791	312
1383087074113	1383087073801	312
1383087074123	1383087073811	312
1383087074133	1383087073821	312
1383087074143	1383087073831	312
1383087074153	1383087073841	312
1383087074163	1383087073851	312
1383087074173	1383087073862	311
1383087074183	1383087073872	311
1383087074193	1383087073881	312
1383087074203	1383087073891	312
1383087074213	1383087073902	311
1383087074223	1383087073911	312
1383087074233	1383087073921	312
1383087074243	1383087073932	311
1383087074253	1383087073941	312
1383087074263	1383087073951	312
