# gnuplot data for packet timing
# ts	local_ts	difference
1383087294066	1383087294184	118
1383087294076	1383087294195	119
1383087294086	1383087294204	118
1383087294096	1383087294214	118
1383087294106	1383087294225	119
1383087294116	1383087294234	118
1383087294126	1383087294244	118
1383087294136	1383087294255	119
1383087294146	1383087294264	118
1383087294156	1383087294274	118
1383087294166	1383087294285	119
1383087294176	1383087294295	119
1383087294186	1383087294305	119
1383087294196	1383087294315	119
1383087294206	1383087294325	119
1383087294216	1383087294335	119
1383087294226	1383087294345	119
1383087294236	1383087294355	119
1383087294246	1383087294365	119
1383087294256	1383087294375	119
1383087294266	1383087294385	119
1383087294276	1383087294395	119
1383087294286	1383087294405	119
1383087294296	1383087294415	119
1383087294306	1383087294425	119
1383087294316	1383087294435	119
1383087294326	1383087294445	119
1383087294336	1383087294455	119
1383087294346	1383087294465	119
1383087294356	1383087294475	119
1383087294366	1383087294485	119
1383087294376	1383087294495	119
1383087294386	1383087294505	119
1383087294396	1383087294515	119
1383087294406	1383087294525	119
1383087294416	1383087294535	119
1383087294426	1383087294545	119
1383087294436	1383087294555	119
1383087294446	1383087294565	119
1383087294456	1383087294575	119
1383087294466	1383087294585	119
1383087294476	1383087294595	119
1383087294486	1383087294605	119
1383087294496	1383087294615	119
1383087294506	1383087294625	119
1383087294516	1383087294635	119
1383087294526	1383087294644	118
1383087294536	1383087294655	119
1383087294546	1383087294665	119
1383087294556	1383087294674	118
1383087294566	1383087294684	118
1383087294576	1383087294695	119
1383087294586	1383087294704	118
1383087294596	1383087294714	118
1383087294606	1383087294725	119
1383087294616	1383087294734	118
1383087294626	1383087294744	118
1383087294636	1383087294754	118
1383087294646	1383087294765	119
1383087294656	1383087294775	119
1383087294666	1383087294785	119
1383087294676	1383087294795	119
1383087294686	1383087294805	119
1383087294696	1383087294815	119
1383087294706	1383087294825	119
1383087294716	1383087294835	119
1383087294726	1383087294845	119
1383087294736	1383087294855	119
1383087294746	1383087294865	119
1383087294756	1383087294875	119
1383087294766	1383087294885	119
1383087294776	1383087294894	118
1383087294786	1383087294905	119
1383087294796	1383087294915	119
1383087294806	1383087294925	119
1383087294816	1383087294935	119
1383087294826	1383087294945	119
1383087294836	1383087294955	119
1383087294846	1383087294964	118
1383087294856	1383087294974	118
1383087294866	1383087294985	119
1383087294876	1383087294995	119
1383087294886	1383087295005	119
1383087294896	1383087295015	119
1383087294906	1383087295024	118
1383087294916	1383087295034	118
1383087294926	1383087295045	119
1383087294936	1383087295055	119
1383087294946	1383087295065	119
1383087294956	1383087295075	119
1383087294966	1383087295084	118
1383087294976	1383087295095	119
1383087294986	1383087295104	118
1383087294996	1383087295115	119
1383087295006	1383087295125	119
1383087295016	1383087295135	119
1383087295026	1383087295145	119
1383087295036	1383087295155	119
1383087295046	1383087295165	119
1383087295056	1383087295175	119
1383087295066	1383087295185	119
1383087295076	1383087295195	119
1383087295086	1383087295205	119
1383087295096	1383087295215	119
1383087295106	1383087295225	119
1383087295116	1383087295235	119
1383087295126	1383087295245	119
1383087295136	1383087295255	119
1383087295146	1383087295265	119
1383087295156	1383087295274	118
1383087295166	1383087295285	119
1383087295176	1383087295295	119
1383087295186	1383087295305	119
1383087295196	1383087295315	119
1383087295206	1383087295325	119
1383087295216	1383087295334	118
1383087295226	1383087295345	119
1383087295236	1383087295355	119
1383087295246	1383087295365	119
1383087295256	1383087295374	118
1383087295266	1383087295384	118
1383087295276	1383087295395	119
1383087295286	1383087295404	118
1383087295296	1383087295414	118
1383087295306	1383087295425	119
1383087295316	1383087295434	118
1383087295326	1383087295444	118
1383087295336	1383087295455	119
1383087295346	1383087295464	118
1383087295356	1383087295474	118
1383087295366	1383087295484	118
1383087295376	1383087295495	119
1383087295386	1383087295504	118
1383087295396	1383087295515	119
1383087295406	1383087295524	118
1383087295416	1383087295534	118
1383087295426	1383087295544	118
1383087295436	1383087295555	119
1383087295446	1383087295564	118
1383087295456	1383087295574	118
1383087295466	1383087295585	119
1383087295476	1383087295594	118
1383087295486	1383087295604	118
1383087295496	1383087295615	119
1383087295506	1383087295624	118
1383087295516	1383087295634	118
1383087295526	1383087295644	118
1383087295536	1383087295654	118
1383087295546	1383087295664	118
1383087295556	1383087295674	118
1383087295566	1383087295684	118
1383087295576	1383087295695	119
1383087295586	1383087295704	118
1383087295596	1383087295714	118
1383087295606	1383087295725	119
1383087295616	1383087295735	119
1383087295626	1383087295744	118
1383087295636	1383087295754	118
1383087295646	1383087295764	118
1383087295656	1383087295774	118
1383087295666	1383087295784	118
1383087295676	1383087295795	119
1383087295686	1383087295804	118
1383087295696	1383087295814	118
1383087295706	1383087295824	118
1383087295716	1383087295834	118
1383087295726	1383087295844	118
1383087295736	1383087295855	119
1383087295746	1383087295865	119
1383087295756	1383087295874	118
1383087295766	1383087295884	118
1383087295776	1383087295895	119
1383087295786	1383087295904	118
1383087295796	1383087295914	118
1383087295806	1383087295924	118
1383087295816	1383087295935	119
1383087295826	1383087295944	118
1383087295836	1383087295954	118
1383087295846	1383087295965	119
1383087295856	1383087295974	118
1383087295866	1383087295984	118
1383087295876	1383087295995	119
1383087295886	1383087296004	118
1383087295896	1383087296014	118
1383087295906	1383087296025	119
1383087295916	1383087296034	118
1383087295926	1383087296044	118
1383087295936	1383087296054	118
1383087295946	1383087296064	118
1383087295956	1383087296074	118
1383087295966	1383087296084	118
1383087295976	1383087296095	119
1383087295986	1383087296104	118
1383087295996	1383087296114	118
1383087296006	1383087296125	119
1383087296016	1383087296135	119
1383087296026	1383087296145	119
1383087296036	1383087296154	118
1383087296046	1383087296165	119
1383087296056	1383087296174	118
1383087296066	1383087296184	118
1383087296076	1383087296195	119
1383087296086	1383087296204	118
1383087296096	1383087296214	118
1383087296106	1383087296224	118
1383087296116	1383087296234	118
1383087296126	1383087296245	119
1383087296136	1383087296254	118
1383087296146	1383087296264	118
1383087296156	1383087296275	119
1383087296166	1383087296284	118
1383087296176	1383087296294	118
1383087296186	1383087296305	119
1383087296196	1383087296315	119
1383087296206	1383087296325	119
1383087296216	1383087296335	119
1383087296226	1383087296345	119
1383087296236	1383087296355	119
1383087296246	1383087296365	119
1383087296256	1383087296375	119
1383087296266	1383087296385	119
1383087296276	1383087296395	119
1383087296286	1383087296405	119
1383087296296	1383087296415	119
1383087296306	1383087296425	119
1383087296316	1383087296435	119
1383087296326	1383087296445	119
1383087296336	1383087296455	119
1383087296346	1383087296465	119
1383087296356	1383087296475	119
1383087296366	1383087296485	119
1383087296376	1383087296495	119
1383087296386	1383087296505	119
1383087296396	1383087296515	119
1383087296406	1383087296525	119
1383087296416	1383087296535	119
1383087296426	1383087296545	119
1383087296436	1383087296555	119
1383087296446	1383087296565	119
1383087296456	1383087296575	119
1383087296466	1383087296585	119
1383087296476	1383087296595	119
